199	1325_1001023	DOCUMENT	NULL	397	398
200	1395_0000555	DOCUMENT	NULL	399	400
201	1385_0000017	DOCUMENT	NULL	401	402
202	1365_0100170	DOCUMENT	NULL	403	404
203	1365_0100020	DOCUMENT	NULL	405	406
204	1395_0001013	DOCUMENT	NULL	407	408
205	1385_0001734	DOCUMENT	NULL	409	410
206	1395_0000413	DOCUMENT	NULL	411	412
207	1395_0000547	DOCUMENT	NULL	413	414
208	1395_0000557	DOCUMENT	NULL	415	416
209	1365_0100016	DOCUMENT	NULL	417	418
210	1395_0000404	DOCUMENT	NULL	419	420
211	1385_0000040	DOCUMENT	NULL	421	422
212	1365_0100005	DOCUMENT	NULL	423	424
213	1395_0001060	DOCUMENT	NULL	425	426
214	1365_0100070	DOCUMENT	NULL	427	428
215	1395_0000598	DOCUMENT	NULL	429	430
216	1325_1001111	DOCUMENT	NULL	431	432
217	1325_9000750	DOCUMENT	NULL	433	434
218	1365_0100212	DOCUMENT	NULL	435	436
219	1325_9000089	DOCUMENT	NULL	437	438
220	1365_0100226	DOCUMENT	NULL	439	440
221	1365_0100223	DOCUMENT	NULL	441	442
222	1395_0001119	DOCUMENT	NULL	443	444
223	1385_0001112	DOCUMENT	NULL	445	446
224	1365_0100481	DOCUMENT	NULL	447	448
225	1325_9000317	DOCUMENT	NULL	449	450
226	1385_0001107	DOCUMENT	NULL	451	452
227	1385_0001113	DOCUMENT	NULL	453	454
228	1385_0000129	DOCUMENT	NULL	455	456
229	1395_0000581	DOCUMENT	NULL	457	458
230	1325_9000106	DOCUMENT	NULL	459	460
231	1325_9000554	DOCUMENT	NULL	461	462
232	1385_0000041	DOCUMENT	NULL	463	464
233	1365_0100202	DOCUMENT	NULL	465	466
234	1365_0100178	DOCUMENT	NULL	467	468
235	1325_1001062	DOCUMENT	NULL	469	470
236	1395_0000533	DOCUMENT	NULL	471	472
237	1395_0000471	DOCUMENT	NULL	473	474
238	1395_0001109	DOCUMENT	NULL	475	476
239	1325_1001129	DOCUMENT	NULL	477	478
240	1365_0100476	DOCUMENT	NULL	479	480
241	1395_0001107	DOCUMENT	NULL	481	482
242	1325_9000678	DOCUMENT	NULL	483	484
243	1325_1001169	DOCUMENT	NULL	485	486
244	1365_0100097	DOCUMENT	NULL	487	488
245	1395_0001170	DOCUMENT	NULL	489	490
246	1325_9000302	DOCUMENT	NULL	491	492
247	1365_0100258	DOCUMENT	NULL	493	494
248	1365_0100135	DOCUMENT	NULL	495	496
249	1365_0100011	DOCUMENT	NULL	497	498
250	1385_0000058	DOCUMENT	NULL	499	500
251	1395_0000447	DOCUMENT	NULL	501	502
252	1365_0100285	DOCUMENT	NULL	503	504
253	1395_0000635	DOCUMENT	NULL	505	506
254	1395_0001160	DOCUMENT	NULL	507	508
255	1395_0001171	DOCUMENT	NULL	509	510
256	1365_0100287	DOCUMENT	NULL	511	512
257	1365_0100066	DOCUMENT	NULL	513	514
258	1395_0001158	DOCUMENT	NULL	515	516
259	1385_0000097	DOCUMENT	NULL	517	518
260	1395_0000631	DOCUMENT	NULL	519	520
261	1365_0100204	DOCUMENT	NULL	521	522
262	1385_0000021	DOCUMENT	NULL	523	524
263	1325_9000322	DOCUMENT	NULL	525	526
264	1325_9000323	DOCUMENT	NULL	527	528
265	1325_9000137	DOCUMENT	NULL	529	530
266	1325_9000534	DOCUMENT	NULL	531	532
267	1395_0000340	DOCUMENT	NULL	533	534
268	1365_0100257	DOCUMENT	NULL	535	536
269	1365_0100228	DOCUMENT	NULL	537	538
270	1385_0000047	DOCUMENT	NULL	539	540
271	1385_0001726	DOCUMENT	NULL	541	542
272	1325_1001109	DOCUMENT	NULL	543	544
273	1385_0001121	DOCUMENT	NULL	545	546
274	1365_0100191	DOCUMENT	NULL	547	548
275	1385_0001170	DOCUMENT	NULL	549	550
276	1395_0001066	DOCUMENT	NULL	551	552
277	1325_1001008	DOCUMENT	NULL	553	554
278	1325_9000241	DOCUMENT	NULL	555	556
279	1365_0100105	DOCUMENT	NULL	557	558
280	1325_1001163	DOCUMENT	NULL	559	560
281	1395_0001115	DOCUMENT	NULL	561	562
282	1365_0100261	DOCUMENT	NULL	563	564
283	1385_0001723	DOCUMENT	NULL	565	566
284	1395_0001147	DOCUMENT	NULL	567	568
285	1395_0000529	DOCUMENT	NULL	569	570
286	1385_0000035	DOCUMENT	NULL	571	572
287	1385_0001746	DOCUMENT	NULL	573	574
288	1365_0100220	DOCUMENT	NULL	575	576
289	1385_0000048	DOCUMENT	NULL	577	578
290	1385_0000057	DOCUMENT	NULL	579	580
291	1365_0100120	DOCUMENT	NULL	581	582
292	1395_0001141	DOCUMENT	NULL	583	584
293	1365_0100058	DOCUMENT	NULL	585	586
294	1395_0001075	DOCUMENT	NULL	587	588
295	1395_0001117	DOCUMENT	NULL	589	590
296	1365_0100461	DOCUMENT	NULL	591	592
297	1385_0001195	DOCUMENT	NULL	593	594
298	1325_9000675	DOCUMENT	NULL	595	596
299	1325_1001047	DOCUMENT	NULL	597	598
300	1385_0000034	DOCUMENT	NULL	599	600
301	1395_0000572	DOCUMENT	NULL	601	602
302	1385_0001192	DOCUMENT	NULL	603	604
303	1395_0001145	DOCUMENT	NULL	605	606
304	1395_0001020	DOCUMENT	NULL	607	608
305	1395_0000448	DOCUMENT	NULL	609	610
306	1395_0000462	DOCUMENT	NULL	611	612
307	1365_0100177	DOCUMENT	NULL	613	614
308	1395_0000552	DOCUMENT	NULL	615	616
309	1385_0000054	DOCUMENT	NULL	617	618
310	1325_9000504	DOCUMENT	NULL	619	620
311	1365_0100469	DOCUMENT	NULL	621	622
312	1365_0100056	DOCUMENT	NULL	623	624
313	1385_0001105	DOCUMENT	NULL	625	626
314	1325_1001119	DOCUMENT	NULL	627	628
315	1395_0001070	DOCUMENT	NULL	629	630
316	1395_0001122	DOCUMENT	NULL	631	632
317	1365_0100009	DOCUMENT	NULL	633	634
318	1395_0000380	DOCUMENT	NULL	635	636
319	1365_0100470	DOCUMENT	NULL	637	638
320	1325_9000611	DOCUMENT	NULL	639	640
321	1325_1001144	DOCUMENT	NULL	641	642
322	1385_0001155	DOCUMENT	NULL	643	644
323	1325_1001043	DOCUMENT	NULL	645	646
324	1325_1001110	DOCUMENT	NULL	647	648
325	1365_0100456	DOCUMENT	NULL	649	650
326	1395_0000432	DOCUMENT	NULL	651	652
327	1325_1001107	DOCUMENT	NULL	653	654
328	1365_0100224	DOCUMENT	NULL	655	656
329	1325_1001048	DOCUMENT	NULL	657	658
330	1365_0100092	DOCUMENT	NULL	659	660
331	1395_0000414	DOCUMENT	NULL	661	662
332	1325_1001076	DOCUMENT	NULL	663	664
333	1325_1001079	DOCUMENT	NULL	665	666
334	1385_0001798	DOCUMENT	NULL	667	668
335	1325_9000144	DOCUMENT	NULL	669	670
336	1365_0100073	DOCUMENT	NULL	671	672
337	1325_1001063	DOCUMENT	NULL	673	674
338	1325_9000102	DOCUMENT	NULL	675	676
339	1385_0000037	DOCUMENT	NULL	677	678
340	1395_0000390	DOCUMENT	NULL	679	680
341	1325_1001042	DOCUMENT	NULL	681	682
342	1365_0100024	DOCUMENT	NULL	683	684
343	1385_0001124	DOCUMENT	NULL	685	686
344	1395_0000409	DOCUMENT	NULL	687	688
345	1365_0100290	DOCUMENT	NULL	689	690
346	1365_0100007	DOCUMENT	NULL	691	692
347	1365_0100286	DOCUMENT	NULL	693	694
348	1365_0100018	DOCUMENT	NULL	695	696
349	1325_1001141	DOCUMENT	NULL	697	698
350	1365_0100259	DOCUMENT	NULL	699	700
351	1395_0000338	DOCUMENT	NULL	701	702
352	1385_0001152	DOCUMENT	NULL	703	704
353	1385_0001131	DOCUMENT	NULL	705	706
354	1385_0000122	DOCUMENT	NULL	707	708
355	1395_0000449	DOCUMENT	NULL	709	710
356	1395_0000531	DOCUMENT	NULL	711	712
357	1325_1001113	DOCUMENT	NULL	713	714
358	1385_0000045	DOCUMENT	NULL	715	716
359	1395_0000527	DOCUMENT	NULL	717	718
360	1385_0000101	DOCUMENT	NULL	719	720
361	1385_0001743	DOCUMENT	NULL	721	722
362	1385_0001528	DOCUMENT	NULL	723	724
363	1365_0100079	DOCUMENT	NULL	725	726
364	1395_0000608	DOCUMENT	NULL	727	728
365	1365_0100458	DOCUMENT	NULL	729	730
366	1395_0000535	DOCUMENT	NULL	731	732
367	1365_0100482	DOCUMENT	NULL	733	734
368	1325_9000187	DOCUMENT	NULL	735	736
369	1365_0100136	DOCUMENT	NULL	737	738
370	1365_0100262	DOCUMENT	NULL	739	740
371	1395_0000612	DOCUMENT	NULL	741	742
372	1385_0000052	DOCUMENT	NULL	743	744
373	1365_0100026	DOCUMENT	NULL	745	746
374	1365_0100125	DOCUMENT	NULL	747	748
375	1385_0001757	DOCUMENT	NULL	749	750
376	1385_0000053	DOCUMENT	NULL	751	752
377	1395_0000458	DOCUMENT	NULL	753	754
378	1385_0001793	DOCUMENT	NULL	755	756
379	1325_1001098	DOCUMENT	NULL	757	758
380	1365_0100123	DOCUMENT	NULL	759	760
381	1395_0000499	DOCUMENT	NULL	761	762
382	1365_0100479	DOCUMENT	NULL	763	764
383	1365_0100174	DOCUMENT	NULL	765	766
384	1325_9000612	DOCUMENT	NULL	767	768
385	1325_1001044	DOCUMENT	NULL	769	770
386	1385_0001523	DOCUMENT	NULL	771	772
387	1385_0001120	DOCUMENT	NULL	773	774
388	1385_0001788	DOCUMENT	NULL	775	776
389	1385_0001191	DOCUMENT	NULL	777	778
390	1325_1001029	DOCUMENT	NULL	779	780
391	1385_0000114	DOCUMENT	NULL	781	782
392	1365_0100475	DOCUMENT	NULL	783	784
393	1385_0001787	DOCUMENT	NULL	785	786
394	1385_0001127	DOCUMENT	NULL	787	788
395	1385_0001769	DOCUMENT	NULL	789	790
396	1325_1001122	DOCUMENT	NULL	791	792
397	1325_1001083	DOCUMENT	NULL	793	794
398	1365_0100232	DOCUMENT	NULL	795	796
399	1395_0000469	DOCUMENT	NULL	797	798
400	1325_1001099	DOCUMENT	NULL	799	800
401	1325_1001097	DOCUMENT	NULL	801	802
402	1365_0100028	DOCUMENT	NULL	803	804
403	1385_0001128	DOCUMENT	NULL	805	806
404	1325_1001020	DOCUMENT	NULL	807	808
405	1385_0000124	DOCUMENT	NULL	809	810
406	1385_0001160	DOCUMENT	NULL	811	812
407	1385_0001162	DOCUMENT	NULL	813	814
408	1385_0001158	DOCUMENT	NULL	815	816
409	1365_0100176	DOCUMENT	NULL	817	818
410	1385_0000033	DOCUMENT	NULL	819	820
411	1325_1001053	DOCUMENT	NULL	821	822
412	1325_1001059	DOCUMENT	NULL	823	824
413	1385_0001715	DOCUMENT	NULL	825	826
414	1365_0100080	DOCUMENT	NULL	827	828
415	1325_1001021	DOCUMENT	NULL	829	830
416	1385_0001526	DOCUMENT	NULL	831	832
417	1385_0001800	DOCUMENT	NULL	833	834
418	1385_0000051	DOCUMENT	NULL	835	836
419	1325_9000139	DOCUMENT	NULL	837	838
420	1395_0000360	DOCUMENT	NULL	839	840
421	1325_9000532	DOCUMENT	NULL	841	842
422	1395_0000376	DOCUMENT	NULL	843	844
423	1385_0000043	DOCUMENT	NULL	845	846
424	1365_0100179	DOCUMENT	NULL	847	848
425	1325_1001019	DOCUMENT	NULL	849	850
426	1365_0100121	DOCUMENT	NULL	851	852
427	1325_1001054	DOCUMENT	NULL	853	854
428	1325_1001013	DOCUMENT	NULL	855	856
429	1325_1001035	DOCUMENT	NULL	857	858
430	1395_0000355	DOCUMENT	NULL	859	860
431	1365_0100015	DOCUMENT	NULL	861	862
432	1365_0100074	DOCUMENT	NULL	863	864
433	1385_0001157	DOCUMENT	NULL	865	866
434	1385_0001103	DOCUMENT	NULL	867	868
435	1385_0000095	DOCUMENT	NULL	869	870
436	1365_0100222	DOCUMENT	NULL	871	872
437	1325_1001164	DOCUMENT	NULL	873	874
438	1365_0100448	DOCUMENT	NULL	875	876
439	1385_0001198	DOCUMENT	NULL	877	878
440	1365_0100019	DOCUMENT	NULL	879	880
441	1385_0001527	DOCUMENT	NULL	881	882
442	1395_0000611	DOCUMENT	NULL	883	884
443	1325_9000674	DOCUMENT	NULL	885	886
444	1325_9000279	DOCUMENT	NULL	887	888
445	1325_1001045	DOCUMENT	NULL	889	890
446	1395_0000628	DOCUMENT	NULL	891	892
447	1395_0000391	DOCUMENT	NULL	893	894
448	1325_9000321	DOCUMENT	NULL	895	896
449	1395_0000649	DOCUMENT	NULL	897	898
450	1395_0001023	DOCUMENT	NULL	899	900
451	1395_0000563	DOCUMENT	NULL	901	902
452	1365_0100013	DOCUMENT	NULL	903	904
453	1365_0100455	DOCUMENT	NULL	905	906
454	1395_0001061	DOCUMENT	NULL	907	908
455	1325_9000314	DOCUMENT	NULL	909	910
456	1395_0000333	DOCUMENT	NULL	911	912
457	1325_1001095	DOCUMENT	NULL	913	914
458	1385_0001795	DOCUMENT	NULL	915	916
459	1365_0100447	DOCUMENT	NULL	917	918
460	1365_0100225	DOCUMENT	NULL	919	920
461	1325_1001055	DOCUMENT	NULL	921	922
462	1365_0100274	DOCUMENT	NULL	923	924
463	1325_9000087	DOCUMENT	NULL	925	926
464	1385_0001751	DOCUMENT	NULL	927	928
465	1385_0001725	DOCUMENT	NULL	929	930
466	1385_0001736	DOCUMENT	NULL	931	932
467	1365_0100098	DOCUMENT	NULL	933	934
468	1395_0000387	DOCUMENT	NULL	935	936
469	1365_0100480	DOCUMENT	NULL	937	938
470	1325_1001166	DOCUMENT	NULL	939	940
471	1365_0100186	DOCUMENT	NULL	941	942
472	1385_0000104	DOCUMENT	NULL	943	944
473	1365_0100181	DOCUMENT	NULL	945	946
474	1365_0100253	DOCUMENT	NULL	947	948
475	1395_0000446	DOCUMENT	NULL	949	950
476	1365_0100119	DOCUMENT	NULL	951	952
477	1365_0100192	DOCUMENT	NULL	953	954
478	1325_9000104	DOCUMENT	NULL	955	956
479	1365_0100071	DOCUMENT	NULL	957	958
480	1325_9000088	DOCUMENT	NULL	959	960
481	1385_0000102	DOCUMENT	NULL	961	962
482	1395_0001058	DOCUMENT	NULL	963	964
483	1395_0000354	DOCUMENT	NULL	965	966
484	1365_0100116	DOCUMENT	NULL	967	968
485	1385_0000125	DOCUMENT	NULL	969	970
486	1395_0001150	DOCUMENT	NULL	971	972
487	1395_0001073	DOCUMENT	NULL	973	974
488	1365_0100093	DOCUMENT	NULL	975	976
489	1365_0100282	DOCUMENT	NULL	977	978
490	1395_0000565	DOCUMENT	NULL	979	980
491	1385_0001771	DOCUMENT	NULL	981	982
492	1325_1001108	DOCUMENT	NULL	983	984
493	1385_0001767	DOCUMENT	NULL	985	986
494	1325_9000613	DOCUMENT	NULL	987	988
495	1385_0001175	DOCUMENT	NULL	989	990
496	1395_0001068	DOCUMENT	NULL	991	992
497	1365_0100167	DOCUMENT	NULL	993	994
498	1385_0001149	DOCUMENT	NULL	995	996
499	1325_9000685	DOCUMENT	NULL	997	998
500	1365_0100107	DOCUMENT	NULL	999	1000
501	1365_0100477	DOCUMENT	NULL	1001	1002
502	1385_0001138	DOCUMENT	NULL	1003	1004
503	1385_0001761	DOCUMENT	NULL	1005	1006
504	1365_0100289	DOCUMENT	NULL	1007	1008
505	1325_1001085	DOCUMENT	NULL	1009	1010
506	1365_0100027	DOCUMENT	NULL	1011	1012
507	1325_9000209	DOCUMENT	NULL	1013	1014
508	1395_0001169	DOCUMENT	NULL	1015	1016
509	1385_0001792	DOCUMENT	NULL	1017	1018
510	1385_0001768	DOCUMENT	NULL	1019	1020
511	1395_0000610	DOCUMENT	NULL	1021	1022
512	1365_0100194	DOCUMENT	NULL	1023	1024
513	1385_0001188	DOCUMENT	NULL	1025	1026
514	1385_0000016	DOCUMENT	NULL	1027	1028
515	1325_1001089	DOCUMENT	NULL	1029	1030
516	1365_0100281	DOCUMENT	NULL	1031	1032
517	1385_0001525	DOCUMENT	NULL	1033	1034
518	1385_0001166	DOCUMENT	NULL	1035	1036
519	1325_9000503	DOCUMENT	NULL	1037	1038
520	1325_1001143	DOCUMENT	NULL	1039	1040
521	1395_0001108	DOCUMENT	NULL	1041	1042
522	1395_0000396	DOCUMENT	NULL	1043	1044
523	1385_0000011	DOCUMENT	NULL	1045	1046
524	1385_0001727	DOCUMENT	NULL	1047	1048
525	1365_0100064	DOCUMENT	NULL	1049	1050
526	1365_0100069	DOCUMENT	NULL	1051	1052
527	1385_0001104	DOCUMENT	NULL	1053	1054
528	1325_1001159	DOCUMENT	NULL	1055	1056
529	1395_0000627	DOCUMENT	NULL	1057	1058
530	1365_0100199	DOCUMENT	NULL	1059	1060
531	1385_0001110	DOCUMENT	NULL	1061	1062
532	1325_1001058	DOCUMENT	NULL	1063	1064
533	1365_0100031	DOCUMENT	NULL	1065	1066
534	1395_0000450	DOCUMENT	NULL	1067	1068
535	1385_0001786	DOCUMENT	NULL	1069	1070
536	1385_0001791	DOCUMENT	NULL	1071	1072
537	1395_0000534	DOCUMENT	NULL	1073	1074
538	1395_0001016	DOCUMENT	NULL	1075	1076
539	1385_0001178	DOCUMENT	NULL	1077	1078
540	1395_0000590	DOCUMENT	NULL	1079	1080
541	1395_0000388	DOCUMENT	NULL	1081	1082
542	1365_0100190	DOCUMENT	NULL	1083	1084
543	1365_0100169	DOCUMENT	NULL	1085	1086
544	1365_0100137	DOCUMENT	NULL	1087	1088
545	1385_0001173	DOCUMENT	NULL	1089	1090
546	1325_9000304	DOCUMENT	NULL	1091	1092
547	1325_9000152	DOCUMENT	NULL	1093	1094
548	1395_0000470	DOCUMENT	NULL	1095	1096
549	1325_1001153	DOCUMENT	NULL	1097	1098
550	1395_0000398	DOCUMENT	NULL	1099	1100
551	1395_0000599	DOCUMENT	NULL	1101	1102
552	1365_0100183	DOCUMENT	NULL	1103	1104
553	1385_0001161	DOCUMENT	NULL	1105	1106
554	1395_0000583	DOCUMENT	NULL	1107	1108
